800 319681
232 308 339
628 597 796
697 681 580
294 169 876
10 66 391
141 449 874
612 459 706
145 130 945
64 430 465
169 351 715
531 319 98
635 510 842
512 479 676
746 473 967
499 412 771
108 57 823
740 137 918
668 565 17
569 23 880
696 593 27
142 227 577
475 451 965
403 283 479
52 209 275
441 102 378
352 78 184
209 664 147
221 455 738
48 725 976
777 388 534
405 382 117
237 114 406
272 526 498
308 300 422
754 582 215
380 290 830
16 637 23
511 717 605
766 423 117
749 596 856
577 346 317
624 73 733
426 678 661
438 82 937
280 73 570
554 492 570
197 442 590
366 364 802
194 572 561
133 219 938
712 400 255
389 162 357
176 472 970
660 423 372
125 376 411
176 237 109
466 331 162
56 33 250
673 575 85
760 493 551
285 53 136
555 15 320
309 796 378
289 373 963
245 334 143
367 450 625
362 122 930
125 550 187
784 481 494
377 71 449
564 623 69
117 746 204
791 380 801
77 761 560
292 527 156
604 301 390
435 160 105
191 780 774
710 740 55
120 372 102
69 3 446
166 728 272
567 256 202
250 624 764
51 3 331
695 566 917
458 155 972
687 115 318
749 711 581
583 204 307
615 337 955
163 287 952
641 374 711
724 335 564
168 515 430
282 649 959
427 82 562
7 98 623
669 289 167
798 310 998
273 614 784
77 213 16
26 766 819
421 570 650
95 370 826
276 214 772
769 59 276
583 24 381
561 184 66
595 422 848
179 24 392
680 750 564
340 99 97
142 586 252
620 424 220
697 350 902
677 750 915
456 447 372
93 612 51
653 353 335
301 115 231
267 686 270
135 709 221
437 757 915
40 254 811
16 444 252
620 796 943
210 620 14
594 768 866
383 64 994
784 400 572
755 44 688
385 487 832
3 64 992
335 187 925
231 338 979
642 237 874
724 556 385
385 487 734
334 431 688
715 401 107
86 219 266
137 308 706
597 260 509
189 374 859
514 54 822
796 685 663
269 796 597
463 536 467
70 457 450
645 385 267
781 247 387
24 660 988
360 105 689
758 90 744
639 435 204
652 216 921
10 165 292
385 526 772
490 479 831
362 785 969
674 120 565
385 589 484
130 313 599
361 326 679
310 56 907
167 139 154
671 404 455
60 122 294
465 544 796
724 766 277
656 515 729
143 513 292
491 767 617
198 215 506
147 220 540
508 176 990
234 430 727
553 654 153
461 210 323
688 443 847
210 488 937
741 264 985
393 262 687
267 740 971
26 536 164
226 315 893
68 559 242
329 553 759
378 276 89
481 663 790
95 601 121
452 557 817
554 128 234
640 684 578
760 479 930
375 595 68
712 701 377
382 787 721
15 28 14
159 539 282
623 164 367
239 625 484
216 309 100
397 430 744
353 88 19
740 477 735
552 713 928
42 9 62
334 649 418
788 679 805
50 31 784
595 606 933
7 752 690
6 509 375
269 302 981
622 206 435
130 697 520
612 457 248
672 745 572
260 525 238
66 206 104
649 374 949
506 171 266
40 5 203
507 321 128
743 494 631
753 712 574
10 453 514
482 776 898
549 274 91
506 139 943
762 58 208
701 601 390
47 243 62
130 237 408
222 430 429
433 784 317
703 428 528
339 483 767
383 509 476
346 536 216
379 666 504
211 556 195
556 603 124
725 44 470
617 491 729
690 744 229
757 622 282
782 243 520
196 276 689
64 725 205
6 631 201
167 700 581
533 580 290
463 208 698
735 385 920
724 659 780
437 278 426
227 715 429
592 117 544
436 171 765
644 626 553
700 558 957
213 557 933
355 247 82
509 36 174
84 298 129
300 734 869
539 273 684
197 534 172
171 427 122
546 71 751
1 496 736
91 147 314
124 648 616
440 470 250
213 637 143
798 488 381
657 551 952
455 288 937
132 415 343
106 618 103
42 726 948
499 760 410
547 166 74
247 694 335
386 627 308
486 530 148
290 364 379
312 69 614
225 224 106
556 569 967
333 780 876
755 468 396
296 235 366
161 517 404
694 490 752
415 651 350
624 167 954
175 321 273
435 290 485
220 13 171
795 32 131
456 128 672
532 296 609
649 487 659
247 702 285
267 796 614
605 369 559
533 118 328
68 692 196
145 75 825
64 296 133
700 27 681
699 522 487
301 622 761
682 721 731
569 694 751
727 452 539
224 101 529
8 340 610
333 458 53
795 716 259
690 84 292
383 602 23
28 403 406
668 599 779
526 352 463
358 747 534
383 369 664
141 235 361
203 254 343
1 262 444
362 668 877
45 587 390
146 528 201
591 240 275
525 572 944
510 451 905
264 443 41
450 614 99
50 5 603
86 557 165
118 85 983
283 536 638
89 307 858
96 166 282
242 354 69
460 247 975
395 556 127
164 240 142
747 437 85
320 708 617
161 426 352
658 643 774
374 626 305
608 117 871
520 623 905
490 717 171
625 53 189
254 221 726
95 273 107
94 48 339
217 794 261
58 159 538
382 232 711
372 38 463
308 375 800
465 613 155
673 575 2
389 326 80
381 181 214
8 502 304
316 621 134
433 444 977
585 13 455
20 554 514
579 337 723
510 81 540
756 123 329
618 138 911
34 110 964
63 296 567
366 773 599
339 163 89
699 407 515
468 277 572
627 132 86
492 72 764
203 306 507
452 518 889
552 293 75
100 769 184
704 422 738
312 379 598
679 336 798
233 339 194
169 697 971
437 99 986
615 708 264
45 482 690
417 66 314
745 0 775
157 543 354
657 131 499
715 275 191
193 672 371
753 669 769
784 322 21
325 222 872
186 765 791
714 621 95
432 391 930
738 245 778
676 244 224
123 74 943
418 487 510
412 790 1
697 789 886
303 416 84
430 645 246
274 716 568
248 671 910
58 0 186
87 478 186
630 271 37
520 272 692
85 532 886
608 94 510
525 662 865
596 372 72
505 623 334
539 611 432
653 676 67
551 757 811
331 761 823
625 537 879
158 260 309
201 2 39
215 643 152
586 50 895
316 81 884
402 369 590
85 762 248
144 225 750
714 678 514
99 499 370
398 105 35
482 403 943
128 775 792
491 703 130
353 366 541
125 262 321
640 701 202
105 383 224
470 190 19
127 597 663
156 536 958
544 361 996
156 62 605
353 55 290
161 53 151
149 709 446
592 749 625
767 186 416
244 717 245
532 203 968
643 260 481
343 789 305
556 320 988
98 470 620
185 130 331
186 97 568
416 532 484
425 338 855
746 403 680
213 300 513
434 212 291
515 508 989
650 772 84
89 665 990
266 126 626
586 704 821
340 29 141
319 412 103
728 187 824
76 664 807
310 634 568
233 528 155
770 150 210
152 157 957
456 712 862
418 174 536
556 405 591
644 122 357
26 784 765
82 125 92
708 467 761
479 167 412
636 620 924
258 28 133
67 655 587
392 271 86
481 499 281
47 579 176
294 312 410
745 569 438
373 770 388
241 257 425
610 680 754
458 278 298
285 201 324
291 24 385
259 668 305
651 655 485
428 526 241
241 33 913
321 734 36
539 570 171
738 249 681
615 466 714
164 772 455
35 258 963
357 339 469
533 345 61
464 25 899
717 606 363
684 453 796
276 703 322
267 380 114
417 230 275
515 617 252
131 397 4
156 193 689
488 745 377
635 182 118
254 791 738
462 208 711
618 333 287
168 754 742
143 393 699
339 379 287
410 747 437
163 575 195
89 224 919
555 71 188
572 761 860
222 707 645
675 70 733
636 385 882
446 82 473
197 701 772
491 354 67
320 705 512
437 523 197
369 787 65
194 693 616
416 417 354
175 523 832
34 461 427
45 735 822
545 37 607
672 338 230
551 14 954
74 55 287
451 444 309
472 597 800
215 420 852
481 168 803
291 32 932
668 586 438
444 467 631
345 210 182
455 261 791
479 197 47
709 720 45
446 427 41
528 223 977
699 342 37
57 274 700
303 433 900
624 374 451
243 269 251
628 279 689
516 706 340
721 156 719
110 760 93
574 376 367
269 372 185
351 764 805
242 513 613
142 43 354
251 586 97
62 151 238
707 228 859
400 524 319
436 244 888
244 53 833
30 750 639
538 784 149
637 273 23
422 318 445
183 148 641
210 247 805
151 441 729
145 235 110
426 379 498
388 440 538
123 72 937
751 777 625
240 259 616
401 545 132
38 603 363
254 652 700
784 724 723
798 562 367
731 368 519
48 526 677
125 189 651
348 339 93
700 639 308
231 297 413
12 680 787
369 98 440
746 574 781
669 307 882
442 480 427
330 708 153
227 750 81
763 141 569
482 301 989
195 688 490
377 499 771
151 318 411
755 494 234
336 101 116
755 711 619
246 585 52
765 734 460
60 366 770
37 790 240
669 470 977
791 737 584
477 23 368
669 164 981
677 225 480
403 604 68
613 62 753
453 796 518
542 19 735
642 546 31
270 233 383
380 778 614
474 646 38
635 799 537
57 30 236
730 385 473
290 29 491
464 565 625
346 362 967
581 128 17
726 415 623
136 229 817
694 374 504
764 261 276
496 359 851
154 67 408
372 462 650
388 282 982
67 702 420
641 135 678
515 371 940
82 558 90
597 453 800
373 551 360
500 633 210
779 453 763
9 73 220
93 318 772
274 398 828
402 749 956
709 701 754
462 472 982
655 345 960
729 778 407
765 262 767
420 165 350
53 403 269
138 376 478
545 98 849
494 794 79
656 196 905
18 577 30
411 627 822
513 284 233
788 745 897
204 308 517
351 485 257
482 158 716
655 190 857
397 109 427
349 480 502
124 249 555
397 110 901
273 122 297
500 531 777
41 29 599
207 713 548
86 42 608
192 381 946
375 172 536
177 142 889
71 93 848
34 323 107
382 619 964
273 683 683
595 441 367
277 778 613
673 248 323
743 545 266
254 432 344
286 180 758
169 525 128
766 579 988
387 665 335
372 738 362
563 4 505
516 78 407
656 282 374
183 591 851
239 645 914
34 325 783
260 605 467
277 111 694
546 207 508
791 435 171
569 745 95
371 474 180
317 724 632
756 389 385
289 282 77
212 245 218
624 367 319
18 112 919
275 134 350
347 782 427
367 661 843
414 475 435
128 430 349
483 735 169
184 387 170
471 203 664
185 467 213
702 5 432
238 53 497
562 415 62
400 448 374
755 30 736
384 351 300
554 719 148
392 191 282
648 547 845
721 432 674
518 278 453
295 16 25
750 663 925
694 756 499
630 192 837
56 270 710
184 104 324
781 381 269
590 41 720
297 366 307
331 410 184
87 227 715
608 32 311
539 265 841
579 548 305
641 175 21
286 25 85
323 478 111
736 580 621
617 597 178
297 795 22
361 790 946
493 270 27
780 218 878
161 30 311
243 541 171
58 251 975
262 329 221
593 367 124
216 407 184
229 17 117
716 372 681
654 256 438
133 18 835
165 422 241
114 501 599
291 342 776
430 651 862
563 333 695
605 49 212
351 505 691
288 251 427
715 373 3
775 158 751
461 638 674
546 124 970
356 71 977
456 787 938
332 746 60
424 16 555
92 552 778
274 282 761
571 782 794
456 342 53
781 520 546
57 602 615
179 525 479
302 257 988
742 27 593
396 140 597
476 352 209
216 561 850
578 26 989
331 178 729
55 336 784
630 658 115
631 320 234
117 60 638
566 588 239
558 674 7
225 108 952
333 672 111
336 250 190
365 127 956
768 320 589
587 101 368
381 211 589
490 709 739
452 772 475
595 303 473
304 184 6
628 285 725
239 387 287
300 745 439
252 232 465
738 355 440
322 69 363
147 218 946
439 564 700
554 367 516
667 530 684
517 150 775
111 253 6
734 703 377
281 117 171
684 196 961
550 795 362
174 754 737
514 383 364
451 297 794
663 671 337
794 397 756
297 374 790
383 486 998
116 624 351
588 576 45
99 388 557
536 444 719
721 469 262
666 769 598
102 549 931
126 678 768
296 598 810
512 617 247
378 270 971
605 88 148
753 430 476
528 437 770
388 218 197
55 798 438
136 549 885
141 426 961
516 731 933
87 291 275
529 531 228
295 553 197
767 465 228
655 431 716
202 481 101
135 582 279
540 669 356
344 436 295
283 626 69
231 637 208
708 510 499
453 160 246
472 106 971
640 184 262
455 454 458
671 67 322
587 531 348
788 331 823
741 277 951
173 389 111
568 461 317
563 71 285
347 190 475
779 63 1
407 593 102
497 329 15
56 530 854
168 253 925
363 394 811
427 647 148
413 274 930
798 198 733
205 194 947
251 434 527
624 142 402
231 706 534
633 223 50
351 261 909
49 266 353
144 102 79
374 27 301
789 89 319
58 756 481
185 527 204
739 243 618
701 629 853
613 261 221
133 62 847
29 678 95
791 373 779
740 693 491
280 270 181
442 272 109
631 165 156
655 399 16
720 764 85
156 470 80
294 653 482
491 265 552
615 347 819
704 742 357
719 450 370
84 2 846
605 32 683
183 451 36
737 753 228
167 715 577
71 41 308
722 655 591
625 390 314
788 3 590
550 751 536
178 376 494
747 478 151
210 509 574
167 268 848
450 60 770
280 781 629
365 581 882
145 260 451
32 484 813
587 300 646
661 711 74
268 377 233
694 650 402
560 546 723
600 239 774
318 104 418
758 337 452
83 584 615
695 456 5
656 101 519
763 180 894
282 748 554
251 210 151
281 362 929
771 681 173
278 435 741
377 155 241
698 779 399
486 573 394
134 424 68
31 125 563
652 405 734
291 495 934
476 306 459
461 434 417
640 506 698
736 87 34
242 619 441
740 698 316
747 58 294
198 408 97
144 682 782
51 322 650
371 0 531
617 220 215
120 440 211
72 438 937
723 535 870
635 314 61
587 9 383
532 391 168
540 443 978
184 155 876
98 142 611
557 295 454
587 737 521
607 314 253
213 768 765
653 561 242
710 224 678
541 12 158
138 288 497
172 388 594
49 747 467
713 224 929
768 40 692
51 343 130
604 798 646
227 640 180
1 767 710
696 742 500
21 58 538
394 118 853
311 83 923
297 623 721
194 591 400
645 467 964
256 650 419
153 319 903
75 467 978
694 233 730
699 529 160
659 45 973
323 103 864
530 26 438
716 505 799
786 534 618
474 492 235
186 703 70
766 453 17
601 62 234
189 360 353
504 38 752
704 493 925
796 596 78
218 510 38
498 97 623
614 469 282
355 291 562
382 605 680
100 99 428
10 534 827
161 641 654
772 483 539
171 424 210
751 280 17
561 701 630
460 479 380
257 226 469
460 49 87
90 545 540
643 262 259
481 177 840
394 482 364
154 374 516
494 540 138
725 712 616
182 58 816
350 630 862
709 232 644
577 341 463
106 109 603
454 578 692
755 309 864
635 490 436
489 428 936
405 117 59
112 218 583
142 564 177
600 398 40
617 591 540
541 31 810
220 656 569
431 749 344
498 238 802
358 335 35
510 171 324
700 31 435
543 725 365
224 343 381
368 495 612
365 37 666
67 414 736
484 520 83
484 707 710
679 568 400
699 17 364
254 634 134
335 218 919
643 714 712
742 143 605
541 534 734
355 130 955
25 171 976
408 533 661
47 6 569
555 735 524
569 706 502
693 191 336
665 611 264
462 115 680
480 427 529
486 363 912
512 172 161
511 363 319
15 126 899
319 469 316
441 704 828
414 157 350
465 543 567
294 479 770
150 280 119
556 195 554
67 460 245
489 616 365
108 464 522
772 28 323
261 165 495
676 536 932
666 417 379
255 383 207
733 158 175
28 791 349
700 626 636
726 702 183
119 754 668
220 660 296
347 167 916
461 586 63
546 206 552
338 133 750
250 660 856
791 597 551
590 691 887
701 79 297
794 278 232
442 698 814
513 409 49
564 314 377
779 643 226
780 461 412
181 469 779
747 689 534
59 235 352
749 93 261
154 636 351
567 231 120
473 635 712
45 355 105
191 485 995
160 267 84
495 13 148
172 655 429
288 494 201
414 560 254
333 261 972
462 510 97
623 396 3
773 636 27
40 84 383
265 369 311
615 462 278
627 439 426
143 630 51
791 730 273
671 720 644
717 251 715
785 601 815
26 242 646
541 662 217
279 466 216
226 699 995
618 196 970
399 726 579
487 427 769
29 451 134
93 339 626
754 639 22
103 723 868
524 642 992
167 385 864
392 793 571
519 548 777
302 45 433
330 724 984
14 35 787
793 402 396
717 674 701
119 208 638
686 562 116
378 498 866
213 321 628
748 10 410
93 114 118
631 37 32
184 295 289
427 764 172
510 46 902
241 796 465
734 312 587
52 175 981
366 215 122
707 784 9
574 351 373
489 312 202
495 439 431
398 10 610
353 290 261
372 533 308
588 725 714
67 373 356
143 415 411
568 794 367
72 357 318
115 689 953
34 121 728
399 43 165
640 788 242
598 560 33
463 367 482
713 262 721
52 643 990
587 425 472
105 290 261
568 283 88
60 739 460
647 143 998
749 223 575
799 527 9
97 297 102
678 130 358
759 750 284
352 88 632
86 15 981
463 348 177
506 360 326
606 523 398
237 144 509
508 348 618
236 360 130
462 88 214
57 170 257
304 688 878
376 458 814
400 403 236
458 379 208
357 186 51
32 230 879
484 276 375
226 89 837
761 412 841
79 609 493
798 170 598
410 460 254
299 279 996
727 478 660
715 637 913
750 604 772
412 506 829
9 109 194
617 686 73
246 124 865
695 688 714
27 726 117
247 7 735
105 68 695
170 414 661
38 21 340
657 27 890
345 586 70
58 201 165
154 682 386
50 723 590
606 747 971
603 487 694
770 442 171
385 80 96
16 255 194
86 502 579
197 573 127
350 609 614
498 539 620
293 89 484
519 143 588
217 488 165
506 385 858
278 115 731
405 716 110
67 324 174
634 529 804
489 781 974
207 213 489
332 799 289
219 9 905
119 229 23
665 425 486
132 614 956
25 283 751
508 272 477
81 198 991
245 232 973
178 65 569
120 625 391
86 514 373
3 43 170
576 29 192
130 301 625
502 455 264
532 323 167
215 399 857
455 718 637
395 631 979
714 469 2
533 216 288
82 298 251
653 268 505
33 260 768
522 183 199
71 372 114
370 159 837
169 135 13
194 706 886
438 355 527
145 202 174
262 306 825
267 158 347
522 99 484
51 544 852
49 705 915
441 28 487
748 241 227
280 466 238
644 415 775
73 136 895
709 109 641
24 76 269
643 649 633
51 699 681
251 797 180
206 582 237
68 343 129
508 586 858
600 718 943
739 389 455
772 631 425
348 169 681
325 634 381
242 464 359
561 315 334
193 391 290
365 107 629
563 419 588
381 334 307
161 115 874
798 653 461
15 148 226
538 65 291
751 215 601
346 589 924
786 642 968
39 16 547
797 631 527
345 126 947
50 21 403
784 183 336
785 579 669
113 6 729
453 308 575
303 434 754
119 696 368
203 406 5
79 660 835
198 553 209
309 232 6
241 384 604
87 475 939
212 308 950
164 770 976
234 372 173
263 289 497
460 392 484
102 56 851
712 651 519
514 766 60
3 609 584
740 231 699
277 85 519
277 281 782
107 757 234
25 448 340
135 500 387
267 777 157
760 244 279
236 184 771
435 742 887
542 250 861
443 317 777
642 654 832
133 799 313
650 451 883
366 299 206
384 118 556
320 700 397
707 262 932
740 334 956
1 715 752
504 475 607
196 568 856
59 445 235
271 261 549
48 696 169
510 422 418
747 317 54
326 766 586
593 420 4
588 58 47
398 8 903
219 49 129
683 227 674
648 528 95
745 345 509
107 445 216
441 467 368
230 320 736
540 336 741
562 336 349
456 400 269
539 536 695
745 469 517
220 636 769
225 563 582
276 553 581
675 40 511
793 655 862
339 95 115
77 205 612
225 270 812
194 770 577
587 768 936
85 617 755
99 514 122
752 594 429
550 381 381
590 426 942
114 154 91
323 32 55
29 119 471
210 168 91
43 310 893
774 267 259
379 468 939
33 246 629
128 234 771
743 787 731
545 522 243
502 378 173
671 72 853
80 259 521
166 707 636
667 264 760
484 534 56
527 308 436
670 47 187
738 29 563
276 553 327
512 92 714
534 640 995
318 154 517
331 60 64
426 460 164
704 510 223
443 653 588
37 609 458
389 620 123
557 92 918
540 304 907
425 453 126
673 527 826
261 692 313
109 677 39
108 189 334
445 159 382
294 211 870
631 746 827
604 364 185
541 483 577
435 146 586
772 163 866
468 274 916
740 244 941
376 531 391
489 46 496
492 465 731
673 439 707
502 683 540
100 382 708
758 355 378
210 253 714
214 215 621
105 754 919
53 140 223
556 447 312
574 19 286
271 297 557
370 615 552
307 37 555
599 673 633
748 84 400
517 344 769
152 441 158
249 427 272
360 261 960
318 561 898
2 69 476
50 275 223
314 717 238
186 487 62
435 303 699
120 1 990
568 714 715
400 509 886
618 284 827
85 682 69
772 336 733
341 335 694
454 151 659
451 49 536
50 239 823
510 70 632
797 681 794
763 601 164
49 275 903
289 416 360
473 16 950
429 204 361
517 645 162
592 638 699
26 322 78
788 665 924
675 0 518
200 546 831
775 145 339
356 429 683
772 646 970
574 422 991
714 303 26
556 305 593
243 627 569
51 277 60
765 321 818
593 497 744
386 607 746
348 74 760
732 605 397
589 628 53
37 344 419
666 240 45
743 67 982
614 662 140
712 245 578
286 758 157
380 131 936
422 633 550
420 533 643
377 731 262
339 580 493
118 458 504
443 19 997
140 683 886
151 261 368
642 499 937
145 389 359
775 565 743
726 484 613
53 612 676
620 602 444
301 163 202
453 232 566
198 136 992
761 103 929
533 44 946
236 28 258
332 51 888
458 66 330
442 716 253
596 13 605
174 370 689
477 526 323
515 381 630
245 716 306
174 312 922
172 267 891
721 472 49
698 520 808
195 295 406
134 175 823
622 626 590
5 593 823
774 651 950
623 164 412
137 146 852
46 505 26
514 494 458
261 678 590
215 249 46
469 580 912
288 169 315
382 287 621
727 200 99
194 607 403
330 721 626
101 131 133
306 70 196
169 86 736
701 420 923
314 460 950
543 597 638
632 322 952
706 240 45
776 605 471
484 682 332
42 615 64
455 469 879
793 36 729
592 679 619
511 714 493
459 293 705
232 708 572
467 402 709
634 747 602
505 263 487
751 67 0
589 413 911
283 395 287
223 20 287
440 82 269
702 577 980
522 677 986
505 274 675
74 42 136
786 253 262
612 732 924
602 60 674
25 545 941
701 543 447
88 120 210
512 123 583
344 401 433
81 321 687
735 40 499
426 12 990
752 138 650
566 184 584
260 459 945
509 726 137
157 49 854
573 471 940
377 191 651
414 424 496
144 739 372
417 298 794
793 585 515
785 504 54
501 247 599
726 746 373
21 104 713
207 619 156
35 767 143
640 632 15
654 327 432
188 195 240
195 504 391
320 314 862
51 178 120
653 648 726
106 191 353
751 262 550
226 65 936
189 51 48
522 18 571
617 114 860
566 79 757
427 187 764
388 228 21
140 444 676
155 439 369
44 568 387
500 653 562
546 159 726
347 179 903
509 50 693
252 213 979
630 157 583
108 132 58
786 349 718
110 31 864
233 248 950
413 539 937
62 41 36
560 546 558
309 21 681
514 666 454
541 561 139
387 708 990
116 471 831
13 537 687
220 80 735
769 446 647
133 794 736
464 17 969
551 215 247
318 603 839
99 724 750
684 302 461
451 277 468
522 645 837
418 357 778
648 437 849
24 461 883
354 174 995
596 102 982
529 198 485
425 214 206
574 344 755
465 2 893
160 409 787
527 713 575
434 650 752
51 736 654
190 128 379
557 27 188
413 510 355
126 427 642
296 200 312
659 408 74
283 546 483
107 235 39
363 447 674
161 570 745
774 441 758
37 323 506
558 466 71
168 758 159
787 595 297
704 412 487
359 756 176
482 572 195
439 500 766
407 472 891
513 14 298
174 399 80
582 395 934
458 354 875
777 508 400
286 566 232
281 381 874
96 354 425
476 669 494
226 411 731
319 38 218
213 4 645
460 456 462
139 682 791
385 454 696
593 70 140
692 336 755
734 743 499
278 497 148
449 564 307
276 305 329
370 113 785
668 577 615
594 335 965
303 796 368
600 171 696
185 0 16
281 475 116
494 16 518
754 488 860
790 124 970
701 667 228
541 374 95
24 271 730
527 447 969
124 570 128
318 581 230
102 12 460
799 695 47
38 598 350
769 797 376
746 604 23
2 247 902
361 250 416
564 317 739
29 548 235
87 357 981
697 577 793
241 259 946
386 588 860
658 258 386
116 232 384
786 601 209
642 82 986
104 656 347
591 378 785
205 16 353
417 254 880
145 134 471
140 314 805
631 211 802
539 417 558
559 707 82
593 478 487
732 686 373
353 706 691
508 541 219
450 210 726
638 179 402
250 464 986
86 244 29
285 728 932
84 64 816
121 411 993
681 162 430
752 80 307
570 318 732
767 413 917
360 21 842
718 766 44
474 119 183
215 192 738
440 721 240
274 626 852
267 771 765
570 610 161
93 574 44
700 274 153
548 156 227
385 637 314
213 704 650
651 380 401
64 525 158
616 115 439
754 540 22
636 177 755
19 599 423
751 520 356
190 67 669
147 295 359
115 540 550
253 373 52
751 34 325
141 298 225
667 305 13
416 666 855
379 569 911
607 509 421
149 5 526
681 53 532
599 289 952
530 386 712
547 411 715
271 612 815
708 659 395
476 480 374
165 515 951
216 251 24
146 47 718
265 21 416
342 678 723
274 560 574
153 435 193
220 726 200
305 690 944
441 518 88
231 206 344
632 303 508
136 550 119
371 401 567
146 421 744
347 15 723
371 470 160
43 367 464
306 691 502
147 618 489
514 57 409
545 341 644
413 791 132
482 467 345
306 271 889
737 472 357
762 496 702
179 468 986
632 714 755
508 477 979
670 717 435
716 328 494
212 334 918
135 11 884
716 455 386
588 200 396
135 613 309
453 777 53
197 463 215
482 585 192
556 788 282
452 564 318
705 257 606
602 346 40
336 611 234
124 180 141
648 726 898
298 574 219
794 240 636
235 374 193
667 760 774
320 580 806
413 65 872
565 242 65
561 327 82
534 708 904
607 757 845
522 140 590
325 214 368
147 528 659
527 720 351
493 522 279
104 52 499
41 411 475
746 700 378
105 792 667
515 434 691
688 747 89
632 246 316
293 246 302
442 255 845
678 141 645
540 713 685
795 199 152
612 537 818
116 250 511
61 520 694
719 724 32
477 286 452
715 53 821
58 472 873
506 369 884
245 613 560
706 720 539
792 354 833
170 402 90
39 532 728
601 670 742
300 51 674
531 708 517
432 60 953
236 720 67
312 479 809
778 745 389
544 49 800
551 467 884
30 717 798
443 299 74
662 220 799
525 188 342
544 198 432
345 564 684
771 99 346
65 503 762
505 280 434
372 361 197
128 735 961
28 582 164
165 33 178
250 646 119
629 678 45
56 233 860
91 311 665
207 508 262
216 408 235
654 254 651
101 100 230
643 174 12
653 786 465
491 394 838
326 554 346
720 348 349
65 556 869
254 140 498
453 692 177
185 662 774
184 772 954
507 246 337
362 189 282
469 393 10
52 165 931
797 569 578
144 213 635
685 708 828
248 332 627
528 247 277
661 298 606
423 162 905
475 261 442
252 178 717
48 256 188
732 722 965
263 298 774
174 67 581
232 226 24
83 767 790
83 296 381
101 414 101
188 676 531
301 228 722
180 453 183
169 258 710
341 509 393
87 253 729
476 53 476
688 47 644
112 159 494
391 100 333
18 46 921
597 468 664
562 672 876
291 641 703
163 15 776
334 71 267
54 558 997
762 83 496
518 647 119
247 44 622
0 660 848
132 6 718
775 426 296
504 102 412
21 670 50
301 49 988
685 747 369
221 468 798
286 130 433
214 231 870
291 679 12
471 749 602
236 119 446
556 338 33
555 165 859
67 288 679
339 212 411
118 369 218
194 241 928
697 114 670
702 320 393
514 141 261
138 296 255
591 311 609
42 494 17
746 731 417
307 799 317
326 528 129
84 563 606
727 780 895
292 170 981
153 302 897
399 754 491
544 539 658
702 425 438
26 109 376
580 568 682
359 510 369
675 725 952
68 234 485
525 358 670
621 368 314
792 785 796
389 573 132
398 436 115
492 522 690
91 638 163
231 549 64
384 423 300
727 89 908
561 368 354
432 340 539
2 239 96
308 16 429
139 567 822
693 586 865
404 696 561
32 414 312
622 469 744
72 230 460
269 88 194
683 451 524
654 32 289
451 768 546
140 652 955
512 47 655
14 726 797
93 326 969
638 772 542
346 650 327
606 637 86
84 294 815
69 313 266
619 430 821
147 790 805
623 356 509
472 54 811
647 354 438
449 174 841
217 561 755
774 170 575
793 540 163
105 371 853
36 466 737
11 697 158
281 156 862
663 741 925
666 265 314
289 606 586
422 315 366
93 427 708
480 249 0
566 355 824
402 692 818
339 184 981
600 446 929
241 17 644
734 641 786
331 282 70
224 495 251
335 419 617
516 241 88
250 722 992
73 193 144
706 693 790
506 407 306
758 76 169
227 147 930
173 284 105
328 249 48
325 262 757
305 463 821
650 427 161
475 189 16
286 305 574
694 48 282
348 421 633
245 301 545
547 701 191
157 611 885
581 634 897
178 619 658
446 436 4
166 527 738
538 664 552
80 719 616
678 154 625
177 736 787
228 137 199
438 329 834
257 116 55
779 642 856
317 10 581
363 58 556
781 717 651
85 653 611
738 690 876
543 630 347
486 704 910
375 555 748
459 150 875
782 795 238
756 212 312
529 158 811
35 471 236
472 264 306
129 760 169
598 348 870
97 141 325
434 561 337
293 658 472
186 336 984
38 295 327
573 617 225
151 295 827
117 280 586
310 359 871
791 200 782
776 555 78
293 502 207
69 565 592
346 232 958
175 781 539
771 474 735
505 423 420
355 141 625
573 230 319
261 499 641
637 556 522
425 233 178
133 0 811
21 652 787
534 66 846
129 110 244
317 494 917
259 408 835
682 267 437
14 23 19
641 92 920
120 797 469
1 765 233
796 740 902
560 528 450
224 593 914
115 183 103
275 358 796
274 95 371
417 771 565
19 799 82
49 101 554
134 189 805
492 519 207
403 643 969
450 614 872
762 679 124
598 157 608
211 331 820
635 771 768
381 674 171
41 658 78
72 293 942
109 221 182
21 405 550
575 470 74
265 84 126
205 585 615
643 736 549
382 402 548
480 173 628
540 759 4
76 662 364
76 399 614
193 722 31
4 358 745
785 596 755
355 586 503
90 488 555
608 314 166
635 752 250
686 16 395
97 295 729
628 793 918
476 4 157
38 437 199
194 533 183
608 119 306
154 251 414
339 575 56
284 5 226
85 557 300
449 767 405
246 418 930
87 442 595
69 180 334
45 130 534
515 503 782
548 665 732
315 780 961
655 681 61
187 513 442
494 728 882
1 381 512
483 380 693
58 284 345
386 371 130
61 637 848
80 327 128
286 1 583
118 450 45
280 459 538
241 129 439
735 79 849
671 99 359
407 754 741
789 395 379
626 404 892
357 24 103
332 574 223
472 189 25
478 729 433
430 273 385
421 239 590
706 239 487
405 404 866
763 185 396
642 18 699
167 755 803
517 220 889
306 613 350
498 350 556
487 785 548
161 631 745
441 22 319
181 466 307
20 704 942
534 634 546
241 290 75
279 134 134
198 643 462
